User_Name,isVerified,DateOfReview,Rating,Review,hasProfanity
Kristine A,True,2019-08-02,3.0,"It was just ok. My 5-year-old granddaughter was bored through most of it.   Of Disney's summer movies,  both Aladdin and toy story were much better than this one.",False
M. A. L,False,2019-08-02,2.5,"Well-done visually, but way too long.  Seth Rogen was great as Poomba, Beyonce's dialog was clunky, should have gone with an actual actress instead of a name.",False
Tom,True,2019-08-02,3.0,"Lack of depth, more time was put in animation than the story. Decent movie but I probably won't watch it again.",False
jonathan,True,2019-08-02,5.0,Was really good heard a lot of bad comments but it was amazing the speaking did not look creepy only thing I do miss is the the music but I can also say Beyonc slayed it and who ever played  to moan  Was amazing to,False
JANE V,True,2019-08-02,2.0,Original was better. Why they make a Live action Ultra realistic movie with Lion with no balls it stupid..,True
Sylvia,False,2019-08-02,4.0,I've always loved the original Lion King so this movie was easy to love especially the realistic animals. Would have liked to have seen new scenes. It stuck to the original too much.,False
,False,2019-08-02,5.0,me and my girlfriend enjoyed the whole movie,False
Jennifer M H,True,2019-08-02,4.0,"It was a really cute movie, and pretty true to the animated version with slight changes.  I will buy it and watch it again when it comes out.",False
SAH,True,2019-08-02,4.0,Visuals were incredible and music brought back memories when we saw the original cartoon version in the theater years ago.,False
JESSIKA B,True,2019-08-02,5.0,Cute furry creatures....talking! Adorable!,False
Ryan F,False,2019-08-02,1.5,"The only reason I'm giving this movie 1.5 stars is because of the impressive visuals. Otherwise, not only was this remake completely devoid of the heart & soul of the original, it also grossly lacked the humor of the original. And I'm not only talking about Pumbaa & Timon, it also severely lacked what Cheech Marin & Whoopi Goldberg brought to the hyenas. This movie is nothing more than a blatant cash grab in between Avengers movies",False
,False,2019-08-04,2.0,"The main issue with this movie is that it cannot decide whether it’s a frame by frame remake, or a serious toned adaptation. It’s both when it shouldn’t be. Favreau absolutely nailed the dichotomy of the two styles in Jungle Book and simply failed in Lion King. The Jungle Book has believability when Baloo sings to himself/Mogli while floating the river. King Louis doesn’t sing when he’s confronting Mogli and the scene is immensely more terrifying and believable. I wasn’t scared of Scar when he “sang” Be Prepared. I didn’t feel whimsical at Can’t Wait to be King. Honestly the best musical segment was Lion Sleeps tonight because it provided some comical relief and built itself naturally. Speaking of poor music choices, Lion King 2019 had the opportunity to truly marry the beloved animated film with the beloved broadway musical and just...didn’t. The available soundtrack even has several songs from the broadway show, yet the film does not use them. Instead of “He Lives in You” we have Beyoncé singing “spirit” over and over. Rather than “Shadowlands”, we have...”Be Our Guest?” The Beauty and the Beast reference was completely out of place and really took away from the scene. Lastly, although the animation is beautifully done, Favreau dug his heels in on the realism. The magnificent color pallet and character design/humanism in the original animated film is replaced with emotionless hyper-realistic animals and sets. No longer the rich and dramatically colorful landscapes and emotive characters, but more of the dry earth tones and expressionless animals. Any wildlife documentary does a better job of highlighting Africa’s immense beauty and diversity. I can understand Favreau’s desire to cater to the nostalgic audience, but it feels, again, like he couldn’t decide what movie he wanted to make. Was it a frame by frame remake or was is a serious toned adaptation with small tributes to the source material? Yes. ",False
Sanjna,True,2019-08-02,5.0,Very well done as I expected! Its always a good idea to have a little reviews exchanged among members I usually see movie with. Different age groups have different take on the movie's message. Interesting part of my any movie viewing!!,False
Jaime,True,2019-08-02,4.0,They took out my favorite part where puma and tamone hula dance,False
Morrison,True,2019-08-02,5.0,I loved the cartoon version this was even better,False
Gigi B,True,2019-08-02,5.0,Movies was very close to script of animated version. Artistically fascinating.,False
Dawn B,True,2019-08-02,5.0,LOVE IT!   FANTASTIC MOVIE!,False
Steffen F,False,2019-08-02,2.5,Was kind of bored through most of it.,False
Spencer T,True,2019-08-02,2.0,"I did not like how you made the hyena Ed talk when in the animated series he did not talk. Also, I did not like when you used ""Be Our Guest"" for the distraction song.",False
ness,True,2019-08-02,3.0,"Kinda loved it, but I gave it only 3 stars because it felt like I was watching the discovery channel with lion king voice overs",False
Tiffany,True,2019-08-02,5.0,LOVED IT!! Just like the original,False
Laura,True,2019-08-02,5.0,"As good, if not better, than the original animated film. Great music, great humor, very lifelike animations. The best part of Lion King has always been the moral and spiritual messaging. And this film doesn’t disappoint!",False
Courtney,False,2019-08-02,5.0,The best remake of a movie I have seen. It followed the original spot on. Loved it so so much!,False
Zeke S,True,2019-08-02,5.0,Great Movie & my son(8) & Nephew (12) loved the movie !,False
Shayen G,True,2019-08-02,3.0,"Only I dislike is the 3D effect,doesn't have much a good 3D effect that will pop out on you!",False
Mike B,False,2019-08-02,1.5,Visually good but lacked everything nostalgic. A bunch of things missing from it. ,False
Deb,True,2019-08-02,5.0,The animation is unbelievable- so life like.  Great story- really touches your heart.,False
Tracy,True,2019-08-02,5.0,It was just awesome ! Laughed and cried,False
SofiaGirl,True,2019-08-02,5.0,It was beautiful and the updates were perfect,False
Ellie May,True,2019-08-02,4.0,Very well made and I truly enjoyed it but it was lacking in some of the details the cartoon has.  I missed Ed!! But Timon and Pumba were awesome!!,False
Chazz1973,True,2019-08-02,0.5,Photo recreation of the original with no emotion. Skip it and watch the original.,False
Melissa,True,2019-08-02,4.0,"Effects and picture quality amazing , still love the original",False
Ray D,False,2019-08-02,5.0,Awesome cinematography!  Music and acting was wonderful!,False
Caroline C,False,2019-08-02,0.5,Really bad. The movie was to much focused on the photorealism than the expression on the characters. The voice actors were miscast and had a really hard job to show emotions through their voices. I‘m really sad that Disney continues to make movies just to trigger the nostalgia of the viewers... I was really sad and angry when I left the theater... ,False
